date,motelId,LoSa,price
21-24-05-2016,0000002,MX,1.19
17-24-05-2016,0000001,MX,1.69
10-17-09-2015,0000002,CA,1.06
10-12-09-2015,0000004,US,1.05
05-10-09-2015,0000004,US,0.00
06-19-03-2016,0000010,MX,1.92
09-16-03-2016,0000004,US,0.63
16-08-12-2015,0000003,CA,0.91
20-03-12-2015,0000001,MX,0.46
21-01-12-2015,0000008,MX,0.00
08-24-11-2015,0000010,CA,0.34
15-18-11-2015,0000007,MX,1.00
07-17-11-2015,0000001,MX,1.32
22-22-05-2016,0000006,MX,0.00
00-19-05-2016,0000007,US,0.33
15-13-05-2016,0000009,CA,0.99
01-12-05-2016,0000007,CA,1.48
10-07-05-2016,0000002,US,1.03
12-22-08-2015,0000002,MX,0.34
06-20-08-2015,0000006,CA,0.97
23-15-08-2015,0000002,US,0.41
12-11-08-2015,0000008,MX,1.79
23-06-03-2016,0000009,MX,0.00
22-01-03-2016,0000009,US,0.00
12-18-02-2016,0000003,MX,0.00
19-08-02-2016,0000005,CA,1.17
21-04-05-2016,0000003,CA,0.96
09-03-11-2015,0000005,CA,1.88
04-02-05-2016,0000008,MX,1.31
15-26-04-2016,0000009,MX,1.70
19-22-04-2016,0000008,CA,1.48
04-26-07-2016,0000007,US,0.83
16-25-07-2016,0000010,US,0.67
12-28-01-2016,0000002,MX,0.83
01-28-01-2016,0000001,US,0.00
15-11-07-2016,0000001,CA,1.99
00-06-07-2016,0000007,CA,0.35
10-24-10-2015,0000010,MX,1.97
06-19-01-2016,0000010,CA,1.36
01-20-10-2015,0000010,US,0.62
04-10-04-2016,0000001,MX,2.00
02-18-10-2015,0000005,MX,0.70
17-16-10-2015,0000008,CA,1.74
17-16-10-2015,0000008,MX,1.40
12-11-01-2016,0000001,US,1.83
10-04-04-2016,0000010,MX,1.91
06-11-10-2015,0000007,US,0.00
20-25-06-2016,0000002,CA,0.00
05-25-06-2016,0000007,US,1.82
11-09-10-2015,0000002,US,0.71
05-04-01-2016,0000009,CA,1.01
05-03-01-2016,0000009,US,0.94
11-06-10-2015,0000002,US,1.56
07-13-06-2016,0000006,US,1.99
08-03-10-2015,0000010,MX,1.94
18-28-09-2015,0000002,MX,0.62
00-28-09-2015,0000005,US,1.94
03-28-05-2016,0000004,US,1.08
11-23-09-2015,0000003,MX,0.00
19-21-09-2015,0000003,MX,0.39
04-14-09-2015,0000008,MX,1.42
16-12-09-2015,0000010,US,2.04
05-07-09-2015,0000006,US,0.34
06-22-03-2016,0000010,US,1.10
13-21-03-2016,0000001,US,1.77
22-22-12-2015,0000007,CA,0.42
12-18-03-2016,0000010,US,1.46
22-18-12-2015,0000007,US,0.87
04-07-12-2015,0000007,MX,1.38
03-04-12-2015,0000009,US,1.99
11-03-12-2015,0000008,MX,1.34
10-03-12-2015,0000002,MX,1.92
22-28-11-2015,0000009,MX,1.04
07-28-11-2015,0000004,MX,1.30
08-24-05-2016,0000009,US,0.00
18-30-08-2015,0000004,CA,0.00
01-17-11-2015,0000009,MX,1.58
14-13-11-2015,0000004,CA,1.09
09-25-08-2015,0000005,MX,0.00
05-22-05-2016,0000008,CA,1.09
21-19-05-2016,0000003,CA,1.55
14-15-05-2016,0000005,MX,1.15
13-09-05-2016,0000009,CA,1.26
05-08-05-2016,0000001,CA,0.59
17-22-08-2015,0000002,MX,0.34
19-20-08-2015,0000003,CA,1.89
22-18-08-2015,0000003,CA,1.21
18-16-08-2015,0000003,CA,2.04
01-12-08-2015,0000002,CA,1.11
01-09-08-2015,0000010,MX,1.07
14-06-08-2015,0000006,MX,0.37
15-10-03-2016,0000004,CA,1.83
20-01-03-2016,0000004,CA,0.44
23-29-02-2016,0000009,CA,1.86
05-26-02-2016,0000005,US,1.17
21-23-02-2016,0000006,MX,1.41
09-19-02-2016,0000006,CA,0.48
19-12-02-2016,0000003,MX,0.34
03-08-02-2016,0000009,CA,0.38
11-05-08-2016,0000002,US,0.68
22-05-05-2016,0000006,CA,1.83
05-04-05-2016,0000003,CA,1.02
17-01-11-2015,0000004,CA,1.09
15-01-11-2015,0000007,US,0.95
21-01-08-2016,0000004,US,1.16
05-28-07-2016,0000006,MX,1.91
18-27-07-2016,0000007,MX,0.74
17-24-07-2016,0000006,MX,1.35
17-20-04-2016,0000007,CA,0.00
12-20-04-2016,0000008,US,1.95
17-23-07-2016,0000002,CA,1.45
17-22-07-2016,0000001,CA,0.32
16-20-07-2016,0000009,MX,1.51
09-24-01-2016,0000006,CA,0.57
12-12-07-2016,0000009,MX,1.50
11-24-10-2015,0000007,US,0.34
23-16-04-2016,0000008,US,0.88
05-22-10-2015,0000006,MX,1.49
00-20-01-2016,0000007,US,1.82
02-16-01-2016,0000007,CA,0.46
08-09-04-2016,0000003,US,0.00
16-08-04-2016,0000009,MX,1.35
03-14-01-2016,0000003,MX,0.70
10-04-04-2016,0000010,CA,1.47
07-31-03-2016,0000010,CA,1.60
00-28-03-2016,0000009,CA,1.52
20-26-03-2016,0000006,US,0.89
10-27-06-2016,0000008,MX,1.04
03-25-06-2016,0000009,MX,1.32
01-22-06-2016,0000009,CA,0.00
16-21-06-2016,0000002,US,0.38
05-09-10-2015,0000010,US,1.60
14-16-06-2016,0000001,CA,1.15
13-06-10-2015,0000006,US,1.63
19-01-01-2016,0000008,CA,1.17
19-14-06-2016,0000006,US,1.23
23-29-12-2015,0000010,CA,0.35
23-28-09-2015,0000007,CA,1.57
08-12-06-2016,0000002,US,0.00
07-10-06-2016,0000005,CA,1.23
04-10-06-2016,0000004,CA,0.69
23-08-06-2016,0000007,MX,0.44
10-08-06-2016,0000008,MX,1.08
12-25-05-2016,0000003,CA,1.95
11-23-09-2015,0000008,US,0.85
19-17-09-2015,0000006,US,0.91
21-12-09-2015,0000007,US,0.40
10-23-12-2015,0000001,US,0.00
12-14-03-2016,0000008,CA,0.90
09-21-12-2015,0000009,CA,1.85
19-06-12-2015,0000009,US,1.32
15-02-12-2015,0000007,US,1.99
18-25-11-2015,0000005,CA,1.88
21-23-05-2016,0000002,US,1.02
12-14-11-2015,0000001,MX,0.90
13-29-08-2015,0000007,MX,0.42
16-13-11-2015,0000006,CA,0.47
11-27-08-2015,0000008,MX,1.18
12-16-05-2016,0000002,US,1.04
12-16-05-2016,0000002,MX,0.00
14-07-05-2016,0000004,MX,0.69
06-18-08-2015,0000008,MX,2.08
17-17-08-2015,0000009,US,0.53
00-17-08-2015,0000002,US,0.00
19-08-08-2015,0000010,US,0.98
08-08-08-2015,0000001,MX,1.96
00-08-03-2016,0000004,CA,0.57
23-06-03-2016,0000003,CA,1.96
04-06-03-2016,0000009,MX,0.00
15-04-03-2016,0000001,CA,1.31
20-02-03-2016,0000001,US,1.24
15-10-11-2015,0000008,CA,1.26
13-01-03-2016,0000005,CA,1.29
22-06-11-2015,0000002,CA,1.88
20-19-02-2016,0000008,CA,1.38
03-08-02-2016,0000009,US,1.68
08-07-02-2016,0000004,US,0.00
04-04-08-2016,0000004,MX,1.85
00-22-07-2016,0000009,CA,0.64
18-21-07-2016,0000009,CA,0.66
07-31-01-2016,0000008,MX,1.79
23-29-01-2016,0000008,CA,0.87
13-09-07-2016,0000001,US,1.03
04-08-07-2016,0000002,CA,1.16
05-02-07-2016,0000007,MX,1.01
16-20-10-2015,0000002,US,2.05
07-14-04-2016,0000004,US,0.00
23-19-10-2015,0000008,CA,0.93
06-13-04-2016,0000006,CA,1.99
14-09-04-2016,0000005,CA,1.55
08-08-04-2016,0000008,CA,1.86
19-06-04-2016,0000006,MX,0.39
00-14-10-2015,0000006,CA,1.68
11-01-04-2016,0000001,CA,0.71
08-26-03-2016,0000006,MX,0.87
01-26-03-2016,0000005,US,0.00
21-25-03-2016,0000002,US,0.76
12-24-03-2016,0000008,US,1.14
20-25-06-2016,0000002,US,1.03
15-21-06-2016,0000007,US,1.54
21-16-06-2016,0000002,US,0.00
11-04-10-2015,0000005,CA,0.32
01-27-12-2015,0000002,US,1.64
12-29-05-2016,0000006,CA,1.38
16-25-05-2016,0000002,MX,1.91
17-20-09-2015,0000007,CA,1.31
06-20-09-2015,0000005,CA,1.17
02-05-09-2015,0000002,US,0.00
13-19-03-2016,0000009,US,2.10
21-18-03-2016,0000001,CA,0.93
00-16-03-2016,0000008,MX,0.35
08-21-12-2015,0000003,US,0.79
23-18-12-2015,0000009,CA,0.97
13-19-11-2015,0000008,MX,0.69
19-16-11-2015,0000006,MX,1.13
08-30-08-2015,0000006,US,0.93
18-26-08-2015,0000004,CA,1.22
17-25-08-2015,0000008,US,1.40
16-20-05-2016,0000006,MX,1.26
00-17-05-2016,0000007,CA,1.61
12-20-08-2015,0000005,CA,0.98
18-16-08-2015,0000003,MX,1.12
08-14-08-2015,0000006,CA,1.55
21-11-08-2015,0000005,MX,1.91
04-09-08-2015,0000003,MX,0.90
22-07-08-2015,0000010,US,1.67
09-04-03-2016,0000004,MX,0.97
00-04-03-2016,0000005,CA,1.19
10-09-11-2015,0000006,US,1.51
01-29-02-2016,0000006,MX,1.23
18-20-02-2016,0000003,US,1.09
23-10-02-2016,0000007,MX,1.11
07-09-02-2016,0000005,MX,1.93
23-04-08-2016,0000008,CA,0.44
22-05-05-2016,0000005,CA,1.10
14-05-05-2016,0000008,CA,1.60
09-03-02-2016,0000005,US,1.98
03-31-01-2016,0000002,US,0.37
19-17-04-2016,0000006,US,0.61
19-24-01-2016,0000001,MX,0.30
06-24-01-2016,0000003,CA,0.00
11-28-10-2015,0000004,MX,0.77
23-09-07-2016,0000002,US,0.65
19-25-10-2015,0000004,CA,1.53
03-25-10-2015,0000002,CA,1.00
03-05-07-2016,0000009,CA,1.78
19-04-07-2016,0000004,MX,0.00
11-22-10-2015,0000007,CA,0.58
13-20-10-2015,0000004,MX,1.92
07-10-04-2016,0000009,MX,1.77
09-12-01-2016,0000004,MX,1.83
22-02-04-2016,0000002,US,0.00
02-11-10-2015,0000010,US,1.22
16-09-10-2015,0000009,CA,1.30
21-28-03-2016,0000002,MX,0.83
02-28-03-2016,0000009,US,0.70
05-25-03-2016,0000007,CA,0.00
02-26-06-2016,0000005,US,1.34
19-18-06-2016,0000009,CA,0.77
21-31-12-2015,0000004,CA,0.73
17-28-12-2015,0000008,MX,1.56
09-02-10-2015,0000008,CA,1.52
12-30-09-2015,0000006,US,1.13
16-25-09-2015,0000002,MX,1.39
06-08-06-2016,0000009,US,1.36
08-02-06-2016,0000001,CA,0.79
21-17-09-2015,0000008,CA,0.00
04-03-09-2015,0000002,CA,1.45
18-23-03-2016,0000010,MX,0.00
22-22-03-2016,0000001,US,0.88
10-21-03-2016,0000003,CA,0.79
15-14-12-2015,0000003,CA,1.19
18-07-12-2015,0000010,MX,0.32
02-06-12-2015,0000002,US,1.00
16-05-12-2015,0000009,MX,0.84
15-05-12-2015,0000010,CA,0.87
13-02-12-2015,0000004,US,1.20
19-01-12-2015,0000009,CA,1.05
18-01-12-2015,0000008,MX,1.45
02-26-11-2015,0000007,US,1.10
19-24-11-2015,0000008,MX,0.62
04-24-11-2015,0000006,US,0.50
15-01-09-2015,0000001,CA,1.81
17-18-11-2015,0000008,MX,1.57
22-30-08-2015,0000004,CA,0.78
13-13-05-2016,0000004,MX,0.78
21-07-05-2016,0000005,US,1.85
07-05-03-2016,0000008,CA,1.76
16-09-11-2015,0000002,CA,1.12
04-28-02-2016,0000001,CA,1.48
07-22-02-2016,0000006,US,1.54
06-15-02-2016,0000004,CA,1.16
04-06-11-2015,0000010,CA,0.37
22-04-05-2016,0000007,US,1.89
17-02-05-2016,0000006,CA,1.32
06-01-05-2016,0000003,CA,0.92
13-27-04-2016,0000009,CA,0.00
07-29-07-2016,0000004,MX,0.00
02-22-04-2016,0000005,US,1.43
18-24-07-2016,0000010,MX,1.70
10-24-07-2016,0000002,CA,0.46
01-20-04-2016,0000008,MX,0.67
07-31-01-2016,0000010,MX,1.80
18-15-07-2016,0000008,MX,0.80
17-28-01-2016,0000002,MX,0.00
05-31-10-2015,0000008,CA,0.00
15-26-10-2015,0000001,MX,1.42
01-02-07-2016,0000003,MX,2.06
17-17-01-2016,0000001,MX,1.70
19-20-10-2015,0000005,CA,2.03
22-30-06-2016,0000001,CA,0.41
05-16-01-2016,0000001,MX,0.43
08-15-10-2015,0000008,CA,0.00
22-02-04-2016,0000009,US,1.61
17-09-10-2015,0000005,US,0.88
18-27-03-2016,0000004,CA,0.00
04-27-03-2016,0000003,MX,0.60
14-26-03-2016,0000002,CA,0.49
23-25-03-2016,0000004,US,0.74
22-08-10-2015,0000009,MX,0.51
12-17-06-2016,0000010,MX,1.43
23-04-01-2016,0000002,CA,0.33
14-24-12-2015,0000005,MX,1.01
00-01-10-2015,0000002,US,0.54
14-25-05-2016,0000003,CA,1.37
06-24-09-2015,0000008,US,0.73
02-15-09-2015,0000008,CA,0.74
16-09-09-2015,0000008,MX,0.92
10-23-03-2016,0000006,MX,1.93
05-17-03-2016,0000004,CA,0.36
00-17-03-2016,0000007,MX,0.44
06-21-12-2015,0000008,CA,1.64
10-16-12-2015,0000006,CA,0.37
06-06-12-2015,0000010,CA,1.02
15-01-12-2015,0000010,MX,0.46
09-29-11-2015,0000005,MX,1.44
21-17-11-2015,0000009,CA,0.44
02-17-11-2015,0000007,US,1.92
20-16-11-2015,0000003,US,0.39
05-14-11-2015,0000002,US,1.18
11-29-08-2015,0000001,US,1.55
16-07-05-2016,0000001,CA,0.39
14-20-08-2015,0000010,US,1.20
10-20-08-2015,0000004,US,1.48
16-13-08-2015,0000007,CA,1.47
15-10-03-2016,0000004,US,1.47
13-06-03-2016,0000008,US,0.67
08-04-03-2016,0000009,MX,1.27
04-04-03-2016,0000005,CA,1.78
18-02-03-2016,0000008,US,2.03
02-10-11-2015,0000005,MX,1.79
17-06-11-2015,0000005,CA,0.70
12-24-02-2016,0000005,US,0.00
20-19-02-2016,0000006,CA,0.00
23-18-02-2016,0000008,CA,0.37
07-11-02-2016,0000007,MX,1.59
17-05-11-2015,0000010,MX,1.67
22-02-02-2016,0000003,CA,1.72
11-02-11-2015,0000009,MX,1.91
20-29-07-2016,0000002,CA,1.24
18-28-07-2016,0000008,MX,0.82
10-21-07-2016,0000003,MX,0.00
18-16-07-2016,0000002,US,1.06
07-30-10-2015,0000005,MX,1.81
20-05-07-2016,0000001,MX,0.49
04-19-01-2016,0000006,US,0.97
12-18-01-2016,0000005,US,1.42
20-01-07-2016,0000004,MX,1.45
00-15-04-2016,0000001,CA,0.57
06-01-04-2016,0000001,MX,0.00
05-01-04-2016,0000008,MX,1.83
08-11-10-2015,0000003,MX,0.80
06-22-06-2016,0000002,US,1.58
16-18-06-2016,0000004,CA,1.51
18-05-10-2015,0000010,US,2.03
07-05-10-2015,0000010,CA,0.64
07-05-10-2015,0000010,MX,1.95
14-27-12-2015,0000007,US,1.10
19-01-10-2015,0000009,MX,0.59
17-04-06-2016,0000003,MX,1.00
05-25-05-2016,0000004,MX,1.37
19-21-09-2015,0000003,US,0.34
03-16-09-2015,0000001,CA,0.82
11-14-09-2015,0000010,MX,0.92
00-13-09-2015,0000006,US,0.00
15-05-09-2015,0000002,CA,1.77
11-20-12-2015,0000004,US,1.56
04-07-12-2015,0000007,CA,0.69
07-05-12-2015,0000002,MX,0.41
23-26-11-2015,0000009,CA,1.50
14-01-09-2015,0000002,US,1.35
00-30-08-2015,0000003,CA,0.00
04-14-11-2015,0000008,CA,1.99
13-27-08-2015,0000006,US,0.33
07-14-05-2016,0000004,MX,1.37
12-10-05-2016,0000009,US,1.01
22-07-05-2016,0000007,MX,1.68
13-07-05-2016,0000006,MX,1.27
17-21-08-2015,0000010,CA,1.96
21-19-08-2015,0000005,CA,1.43
06-08-03-2016,0000009,MX,0.90
15-06-11-2015,0000002,CA,0.89
05-26-02-2016,0000006,US,1.38
19-23-02-2016,0000003,MX,1.57
16-23-02-2016,0000010,CA,0.84
10-16-02-2016,0000007,US,0.83
09-14-02-2016,0000010,MX,1.33
03-10-02-2016,0000003,CA,2.03
03-08-02-2016,0000009,MX,1.86
00-03-08-2016,0000003,CA,1.13
23-02-08-2016,0000006,MX,1.90
09-03-11-2015,0000005,US,1.07
05-01-08-2016,0000008,MX,1.62
20-26-07-2016,0000001,US,1.55
09-21-07-2016,0000003,CA,0.33
04-01-11-2015,0000006,CA,1.49
20-17-07-2016,0000007,MX,0.79
20-27-01-2016,0000008,CA,2.08
22-10-07-2016,0000006,US,1.21
09-29-10-2015,0000006,US,1.55
11-09-07-2016,0000010,MX,1.24
07-14-01-2016,0000009,CA,0.00
03-14-01-2016,0000007,CA,0.00
01-01-04-2016,0000006,MX,0.31
14-25-03-2016,0000002,CA,0.00
17-22-06-2016,0000006,MX,1.85
01-17-06-2016,0000002,CA,1.67
22-02-01-2016,0000008,US,0.31
10-14-06-2016,0000005,CA,1.21
09-02-10-2015,0000008,MX,0.76
13-28-09-2015,0000009,US,1.87
05-08-06-2016,0000004,CA,2.04
17-06-06-2016,0000004,CA,1.57
21-05-06-2016,0000007,MX,0.40
20-28-05-2016,0000010,CA,1.61
14-23-09-2015,0000007,MX,0.52
10-21-09-2015,0000002,CA,2.08
23-23-03-2016,0000001,US,2.08
22-21-03-2016,0000010,MX,0.82
19-20-12-2015,0000010,CA,0.00
00-17-12-2015,0000010,CA,1.26
16-14-12-2015,0000004,MX,0.56
07-11-12-2015,0000010,US,0.38
20-26-11-2015,0000001,MX,0.34
11-02-09-2015,0000004,MX,1.80
17-31-08-2015,0000004,US,0.47
13-29-08-2015,0000007,US,1.17
12-29-08-2015,0000010,MX,0.90
12-24-08-2015,0000003,US,0.79
10-10-05-2016,0000009,CA,1.59
00-07-05-2016,0000007,US,1.68
08-19-08-2015,0000001,MX,0.69
10-09-08-2015,0000005,CA,0.84
20-26-02-2016,0000007,US,1.87
17-26-02-2016,0000008,US,0.45
11-06-11-2015,0000004,US,0.00
20-21-02-2016,0000009,MX,1.21
22-20-02-2016,0000007,US,1.16
14-14-02-2016,0000006,US,1.80
08-13-02-2016,0000004,CA,0.00
02-07-02-2016,0000010,MX,0.00
03-05-02-2016,0000008,CA,1.25
13-05-05-2016,0000007,CA,0.87
10-02-08-2016,0000005,CA,1.52
09-30-04-2016,0000001,CA,1.21
20-22-04-2016,0000001,MX,1.54
23-19-04-2016,0000006,CA,1.29
05-01-02-2016,0000002,US,1.58
21-30-01-2016,0000009,CA,1.20
13-30-01-2016,0000010,CA,0.53
16-15-07-2016,0000008,US,0.93
15-24-01-2016,0000009,US,1.84
21-23-01-2016,0000007,US,1.51
20-11-07-2016,0000006,CA,0.00
19-26-10-2015,0000006,MX,0.00
17-16-04-2016,0000007,MX,0.37
03-29-06-2016,0000003,US,1.18
06-12-04-2016,0000008,CA,2.04
03-19-10-2015,0000001,MX,1.84
04-14-01-2016,0000008,MX,1.95
16-13-01-2016,0000005,US,1.15
01-13-01-2016,0000003,CA,1.69
17-11-01-2016,0000008,US,1.16
07-11-01-2016,0000007,US,0.53
06-10-01-2016,0000008,MX,1.69
14-31-03-2016,0000003,US,1.24
10-25-03-2016,0000001,CA,0.92
10-25-06-2016,0000002,CA,0.77
09-08-10-2015,0000006,MX,0.30
12-16-06-2016,0000006,MX,0.52
03-07-10-2015,0000003,CA,0.60
11-30-12-2015,0000009,US,1.41
22-26-09-2015,0000009,CA,0.69
20-26-09-2015,0000010,US,1.64
05-07-06-2016,0000007,US,0.00
17-20-09-2015,0000007,MX,1.76
13-17-09-2015,0000005,US,1.89
05-08-09-2015,0000008,US,1.55
15-07-09-2015,0000003,CA,0.00
18-06-09-2015,0000005,CA,1.41
10-05-09-2015,0000007,CA,0.00
13-03-09-2015,0000007,MX,0.63
20-19-03-2016,0000010,CA,1.06
09-16-12-2015,0000004,US,0.96
18-11-12-2015,0000001,CA,1.33
16-10-12-2015,0000006,MX,0.00
18-09-12-2015,0000002,CA,0.68
02-01-12-2015,0000010,US,0.00
02-29-11-2015,0000004,CA,1.50
07-24-05-2016,0000008,MX,0.53
02-01-09-2015,0000010,US,1.78
21-31-08-2015,0000009,CA,0.00
08-18-11-2015,0000004,US,1.78
04-29-08-2015,0000005,MX,1.85
12-10-05-2016,0000009,CA,0.00
00-10-05-2016,0000007,CA,0.66
02-07-05-2016,0000008,MX,0.97
17-19-08-2015,0000009,CA,0.44
12-19-08-2015,0000006,US,0.00
01-16-08-2015,0000002,MX,0.78
10-13-08-2015,0000009,US,1.19
10-07-03-2016,0000008,US,0.90
05-05-03-2016,0000007,US,2.04
06-28-02-2016,0000009,MX,1.96
20-27-02-2016,0000004,US,1.03
18-08-02-2016,0000009,US,1.00
02-05-08-2016,0000006,US,0.93
18-03-08-2016,0000001,MX,1.67
17-01-11-2015,0000004,US,1.95
15-02-05-2016,0000005,CA,0.40
06-29-04-2016,0000008,CA,1.91
20-29-07-2016,0000002,US,1.30
08-31-01-2016,0000004,CA,1.49
10-14-07-2016,0000001,US,0.64
13-18-04-2016,0000003,US,1.88
15-22-01-2016,0000003,CA,1.23
05-10-07-2016,0000006,US,0.96
11-09-07-2016,0000002,CA,1.28
02-05-07-2016,0000004,US,0.64
11-22-10-2015,0000001,MX,0.00
02-22-10-2015,0000001,MX,0.92
03-13-01-2016,0000003,CA,0.33
23-12-01-2016,0000008,US,1.85
23-15-10-2015,0000002,US,1.48
23-15-10-2015,0000002,CA,0.69
07-06-04-2016,0000001,US,1.47
20-03-04-2016,0000005,US,0.00
19-03-04-2016,0000009,MX,1.83
07-27-06-2016,0000004,MX,0.00
11-26-12-2015,0000008,CA,1.71
11-23-12-2015,0000001,US,0.93
19-29-09-2015,0000008,MX,0.00
10-28-09-2015,0000003,US,2.02
16-07-06-2016,0000003,CA,1.70
04-01-06-2016,0000008,US,0.49
16-23-09-2015,0000003,US,0.55
09-15-09-2015,0000004,US,1.51
12-08-09-2015,0000007,US,0.62
07-17-03-2016,0000002,US,2.04
12-14-03-2016,0000008,US,1.43
05-13-03-2016,0000005,US,1.50
10-06-12-2015,0000009,US,1.56
21-30-11-2015,0000007,MX,0.00
01-29-11-2015,0000005,US,1.12
11-26-11-2015,0000003,CA,0.52
19-24-11-2015,0000008,US,0.00
20-23-11-2015,0000005,CA,0.65
15-20-11-2015,0000005,US,0.00
20-01-09-2015,0000003,MX,1.64
06-18-11-2015,0000008,MX,1.37
14-17-11-2015,0000001,MX,0.83
20-16-11-2015,0000003,MX,0.40
23-29-08-2015,0000002,MX,2.10
03-13-11-2015,0000005,US,0.97
11-27-08-2015,0000008,US,0.98
23-23-08-2015,0000007,MX,0.92
15-09-05-2016,0000004,CA,0.46
11-09-05-2016,0000002,US,1.85
18-11-08-2015,0000007,MX,1.47
01-11-08-2015,0000001,US,0.63
10-09-08-2015,0000005,US,0.74
14-29-02-2016,0000002,CA,0.34
02-10-11-2015,0000001,US,1.35
22-16-02-2016,0000006,CA,1.44
16-11-02-2016,0000007,CA,0.48
20-07-02-2016,0000006,MX,1.99
03-04-02-2016,0000004,US,1.57
17-02-05-2016,0000009,US,0.89
04-02-05-2016,0000002,CA,0.90
20-24-04-2016,0000007,MX,0.40
03-27-07-2016,0000001,MX,0.99
00-27-07-2016,0000008,US,1.56
00-24-04-2016,0000008,US,1.46
05-20-04-2016,0000008,MX,0.44
09-19-07-2016,0000004,MX,0.58
20-16-07-2016,0000006,CA,2.10
02-09-07-2016,0000006,US,1.26
07-08-07-2016,0000010,CA,1.23
11-07-07-2016,0000007,US,1.07
17-21-10-2015,0000009,US,0.41
03-14-01-2016,0000008,CA,0.37
17-14-10-2015,0000002,MX,1.00
10-02-04-2016,0000007,US,1.71
07-28-03-2016,0000005,MX,1.41
18-27-06-2016,0000006,CA,0.31
18-22-06-2016,0000009,US,1.36
18-06-01-2016,0000004,US,0.00
13-12-06-2016,0000003,CA,1.02
16-25-12-2015,0000001,MX,0.85
00-30-09-2015,0000004,CA,1.70
20-01-06-2016,0000003,CA,1.72
15-29-05-2016,0000007,CA,0.51
05-08-09-2015,0000008,CA,0.54
20-23-03-2016,0000005,US,0.98
07-20-03-2016,0000009,US,0.75
14-18-03-2016,0000008,CA,0.33
19-11-03-2016,0000001,CA,1.40
22-18-12-2015,0000007,MX,0.80
17-06-12-2015,0000010,CA,0.61
06-06-12-2015,0000009,CA,0.61
03-26-11-2015,0000008,US,0.00
11-23-11-2015,0000008,CA,0.83
21-22-11-2015,0000008,MX,1.90
23-01-09-2015,0000009,MX,1.93
10-01-09-2015,0000009,CA,1.18
17-13-05-2016,0000006,US,0.00
18-07-05-2016,0000008,US,0.55
17-06-05-2016,0000001,MX,1.97
16-21-08-2015,0000002,MX,1.58
08-18-08-2015,0000007,US,0.64
12-17-08-2015,0000006,CA,0.65
08-08-08-2015,0000001,US,2.07
02-08-08-2015,0000001,US,1.21
04-11-03-2016,0000008,MX,1.53
15-07-11-2015,0000003,US,1.31
20-19-02-2016,0000002,MX,0.35
03-05-02-2016,0000010,MX,1.75
14-03-05-2016,0000004,US,1.47
19-01-05-2016,0000003,US,1.06
05-01-05-2016,0000008,MX,0.81
23-29-04-2016,0000007,MX,0.97
19-21-04-2016,0000004,MX,1.77
16-24-07-2016,0000002,CA,0.75
18-20-07-2016,0000004,US,1.35
21-15-07-2016,0000005,US,1.04
00-26-01-2016,0000008,CA,0.40
03-12-07-2016,0000004,MX,1.41
10-24-10-2015,0000010,US,0.65
19-23-10-2015,0000003,US,0.57
08-17-04-2016,0000002,CA,2.02
21-15-04-2016,0000004,US,1.62
00-15-04-2016,0000001,MX,0.00
00-14-04-2016,0000004,MX,0.55
22-12-04-2016,0000006,MX,1.12
14-09-04-2016,0000005,US,0.00
09-16-01-2016,0000007,MX,1.76
05-16-01-2016,0000001,US,0.00
15-12-01-2016,0000004,MX,0.45
08-02-04-2016,0000009,MX,0.84
01-30-03-2016,0000004,MX,0.00
03-20-06-2016,0000005,US,0.30
11-08-10-2015,0000003,MX,0.79
02-05-01-2016,0000003,MX,1.21
11-14-06-2016,0000008,MX,0.46
22-29-12-2015,0000009,CA,0.37
12-27-09-2015,0000008,MX,1.82
02-12-06-2016,0000006,MX,0.39
05-08-06-2016,0000004,MX,1.78
09-20-09-2015,0000009,US,0.91
23-19-09-2015,0000003,CA,0.00
14-19-09-2015,0000008,CA,0.00
15-17-09-2015,0000003,CA,0.80
16-14-09-2015,0000010,MX,1.58
01-12-09-2015,0000003,MX,1.69
11-11-09-2015,0000003,US,0.00
16-09-09-2015,0000005,MX,1.35
11-21-03-2016,0000005,CA,1.48
13-13-03-2016,0000005,MX,0.00
14-10-12-2015,0000006,US,0.61
13-19-11-2015,0000002,MX,1.66
06-11-05-2016,0000006,CA,1.48
09-19-08-2015,0000005,US,1.78
23-17-08-2015,0000008,MX,1.53
20-12-08-2015,0000006,CA,0.42
18-07-03-2016,0000001,US,1.72
02-01-03-2016,0000004,MX,1.85
09-21-02-2016,0000005,MX,1.97
07-05-08-2016,0000008,MX,1.26
19-05-11-2015,0000007,CA,0.84
09-06-05-2016,0000009,US,0.68
09-03-02-2016,0000005,MX,1.22
01-02-02-2016,0000007,CA,0.00
10-02-08-2016,0000003,US,0.80
19-28-04-2016,0000001,CA,0.00
04-25-04-2016,0000009,MX,0.42
09-27-07-2016,0000010,US,0.00
21-26-07-2016,0000005,US,1.99
07-31-01-2016,0000003,US,2.06
00-28-01-2016,0000010,US,1.37
14-25-01-2016,0000006,MX,1.83
09-29-10-2015,0000006,MX,1.51
16-07-07-2016,0000006,US,1.30
16-06-07-2016,0000006,US,0.97
05-24-10-2015,0000006,MX,1.41
05-05-07-2016,0000008,US,0.00
06-23-10-2015,0000010,CA,0.00
20-16-04-2016,0000009,US,1.31
16-21-10-2015,0000008,US,1.75
14-30-06-2016,0000001,CA,1.35
19-19-10-2015,0000007,US,1.96
17-16-10-2015,0000008,US,2.01
